     ,activation_hidden ,alpha ,batch_size ,hidden_layer_sizes ,lambd   ,learning_rate ,learning_rate_init ,nesterov ,tau
 220 ,logistic          , 0.9  ,       128 ,"[30, 60]"         ,0.001   ,linear_decay  ,            0.1    ,False    ,200
 221 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.0001  ,linear_decay  ,            0.01   ,True     ,200
 222 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.0001  ,linear_decay  ,            0.005  ,True     ,500
 223 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.00025 ,linear_decay  ,            0.01   ,False    ,500
 224 ,logistic          , 0.75 ,       128 ,"[30, 60]"         ,0.0001  ,linear_decay  ,            0.01   ,False    ,500
 225 ,logistic          , 0.9  ,       128 ,"[60, 30]"         ,0.0005  ,linear_decay  ,            0.01   ,True     ,200
 226 ,logistic          , 0.9  ,       128 ,"[30, 30]"         ,0.0005  ,linear_decay  ,            0.1    ,False    ,200
 227 ,logistic          , 0.85 ,       128 ,"[30, 30]"         ,0.0005  ,linear_decay  ,            0.01   ,True     ,500
 228 ,logistic          , 0.9  ,       128 ,"[30, 60]"         ,0.001   ,linear_decay  ,            0.01   ,False    ,500
 229 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.0001  ,linear_decay  ,            0.01   ,True     ,200
 230 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.0005  ,linear_decay  ,            0.01   ,True     ,500
 231 ,logistic          , 0.9  ,       128 ,"[30, 60]"         ,0.00025 ,linear_decay  ,            0.01   ,True     ,200
 232 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.00025 ,linear_decay  ,            0.01   ,True     ,200
 233 ,logistic          , 0.9  ,       128 ,"[60, 30]"         ,0.001   ,linear_decay  ,            0.01   ,False    ,200
 234 ,logistic          , 0.9  ,       128 ,"[30, 30]"         ,0.0001  ,linear_decay  ,            0.005  ,False    ,500
 235 ,logistic          , 0.8  ,       128 ,"[30, 60]"         ,0.00025 ,linear_decay  ,            0.1    ,False    ,500
 236 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.00025 ,linear_decay  ,            0.01   ,True     ,500
 237 ,logistic          , 0.8  ,       128 ,"[30, 60]"         ,0.0001  ,linear_decay  ,            0.1    ,False    ,500
 238 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.0001  ,linear_decay  ,            0.01   ,True     ,200
 239 ,logistic          , 0.9  ,       128 ,"[30, 60]"         ,0.0005  ,linear_decay  ,            0.1    ,False    ,200
 240 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.0005  ,linear_decay  ,            0.01   ,False    ,500
 241 ,logistic          , 0.9  ,       128 ,"[30, 60]"         ,0.001   ,linear_decay  ,            0.01   ,True     ,500
 242 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.00025 ,linear_decay  ,            0.005  ,False    ,500
 243 ,logistic          , 0.85 ,       128 ,"[30, 30]"         ,0.0001  ,linear_decay  ,            0.01   ,True     ,200
 244 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.0001  ,linear_decay  ,            0.01   ,False    ,500
 245 ,logistic          , 0.8  ,       128 ,"[30, 60]"         ,0.00025 ,linear_decay  ,            0.01   ,False    ,500
 246 ,logistic          , 0.9  ,       128 ,"[30, 30]"         ,0.00025 ,linear_decay  ,            0.005  ,False    ,500
 247 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.0001  ,linear_decay  ,            0.005  ,False    ,500
 248 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.0005  ,linear_decay  ,            0.01   ,False    ,500
 249 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.0001  ,linear_decay  ,            0.005  ,False    ,500
 250 ,logistic          , 0.75 ,       128 ,"[30, 30]"         ,0.00025 ,linear_decay  ,            0.01   ,True     ,500
 251 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.0005  ,linear_decay  ,            0.01   ,True     ,500
 252 ,logistic          , 0.85 ,       128 ,"[30, 30]"         ,0.0001  ,linear_decay  ,            0.01   ,False    ,200
 253 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.0001  ,linear_decay  ,            0.01   ,False    ,200
 254 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.0005  ,linear_decay  ,            0.01   ,True     ,500
 255 ,logistic          , 0.9  ,       128 ,"[30, 60]"         ,0.0005  ,linear_decay  ,            0.01   ,False    ,200
 256 ,logistic          , 0.9  ,       128 ,"[30, 30]"         ,0.0005  ,linear_decay  ,            0.01   ,False    ,200
 257 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.00025 ,linear_decay  ,            0.01   ,False    ,200
 258 ,logistic          , 0.8  ,       128 ,"[30, 30]"         ,0.0005  ,linear_decay  ,            0.01   ,False    ,500
 259 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.0005  ,linear_decay  ,            0.01   ,False    ,200
 260 ,logistic          , 0.9  ,       128 ,"[30, 60]"         ,0.00025 ,linear_decay  ,            0.005  ,False    ,500
 261 ,logistic          , 0.9  ,       128 ,"[30, 30, 30]"     ,0.00025 ,linear_decay  ,            0.005  ,False    ,200
 262 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.00025 ,linear_decay  ,            0.1    ,False    ,500
 263 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.001   ,linear_decay  ,            0.01   ,False    ,500
 264 ,logistic          , 0.9  ,       128 ,"[60, 30]"         ,0.0005  ,linear_decay  ,            0.005  ,True     ,500
 265 ,logistic          , 0.9  ,       128 ,"[30, 30, 30]"     ,0.00025 ,linear_decay  ,            0.005  ,True     ,200
 266 ,logistic          , 0.9  ,       128 ,"[30, 60]"         ,0.001   ,linear_decay  ,            0.1    ,False    ,500
 267 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.0005  ,linear_decay  ,            0.005  ,False    ,500
 268 ,logistic          , 0.9  ,       128 ,"[60, 30]"         ,0.001   ,linear_decay  ,            0.01   ,True     ,200
 269 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.001   ,linear_decay  ,            0.1    ,False    ,500
 270 ,logistic          , 0.85 ,       128 ,"[30, 30]"         ,0.0001  ,linear_decay  ,            0.005  ,True     ,500
 271 ,logistic          , 0.9  ,       128 ,"[30, 60]"         ,0.0005  ,linear_decay  ,            0.005  ,False    ,500
 272 ,logistic          , 0.9  ,       128 ,"[30, 30]"         ,0.0005  ,linear_decay  ,            0.005  ,False    ,500
 273 ,logistic          , 0.8  ,       128 ,"[30, 60]"         ,0.0001  ,linear_decay  ,            0.01   ,True     ,500
 274 ,logistic          , 0.9  ,       128 ,"[30, 60]"         ,0.00025 ,linear_decay  ,            0.005  ,True     ,500
 275 ,logistic          , 0.9  ,       128 ,"[60, 30]"         ,0.00025 ,linear_decay  ,            0.005  ,True     ,200
 276 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.0005  ,linear_decay  ,            0.01   ,False    ,500
 277 ,logistic          , 0.75 ,       128 ,"[30, 30]"         ,0.00025 ,linear_decay  ,            0.01   ,False    ,500
 278 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.0001  ,linear_decay  ,            0.01   ,True     ,200
 279 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.00025 ,linear_decay  ,            0.01   ,False    ,200
 280 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.00025 ,linear_decay  ,            0.005  ,True     ,500
 281 ,logistic          , 0.75 ,       128 ,"[30, 60]"         ,0.0001  ,linear_decay  ,            0.01   ,True     ,500
 282 ,logistic          , 0.85 ,       128 ,"[30, 30]"         ,0.0005  ,linear_decay  ,            0.1    ,True     ,200
 283 ,logistic          , 0.9  ,       128 ,"[30, 30]"         ,0.00025 ,linear_decay  ,            0.005  ,True     ,500
 284 ,logistic          , 0.9  ,       128 ,"[30, 60]"         ,0.0001  ,linear_decay  ,            0.01   ,True     ,200
 285 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.0005  ,linear_decay  ,            0.01   ,False    ,200
 286 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.0001  ,linear_decay  ,            0.005  ,True     ,500
 287 ,logistic          , 0.8  ,       128 ,"[30, 60]"         ,0.0005  ,linear_decay  ,            0.01   ,False    ,500
 288 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.001   ,linear_decay  ,            0.1    ,True     ,200
 289 ,logistic          , 0.85 ,       128 ,"[30, 60]"         ,0.0005  ,linear_decay  ,            0.1    ,False    ,200
 290 ,logistic          , 0.85 ,       128 ,"[30, 60]"         ,0.0001  ,linear_decay  ,            0.01   ,False    ,200
 291 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.00025 ,linear_decay  ,            0.01   ,True     ,200
 292 ,logistic          , 0.9  ,       128 ,"[30, 60]"         ,0.00025 ,linear_decay  ,            0.1    ,False    ,200
 293 ,logistic          , 0.8  ,       128 ,"[30, 60]"         ,0.00025 ,linear_decay  ,            0.01   ,True     ,500
 294 ,logistic          , 0.9  ,       128 ,"[60, 30]"         ,0.00025 ,linear_decay  ,            0.1    ,False    ,200
 295 ,logistic          , 0.9  ,       128 ,"[30, 30]"         ,0.0005  ,linear_decay  ,            0.005  ,True     ,500
 296 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.00025 ,linear_decay  ,            0.1    ,True     ,200
 297 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.001   ,linear_decay  ,            0.1    ,False    ,500
 298 ,logistic          , 0.85 ,       128 ,"[30, 30]"         ,0.001   ,linear_decay  ,            0.01   ,False    ,500
 299 ,logistic          , 0.8  ,       128 ,"[30, 30]"         ,0.0001  ,linear_decay  ,            0.01   ,False    ,200
 300 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.001   ,linear_decay  ,            0.01   ,False    ,500
 301 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.00025 ,linear_decay  ,            0.01   ,True     ,200
 302 ,logistic          , 0.9  ,       128 ,"[30, 60]"         ,0.001   ,linear_decay  ,            0.01   ,False    ,200
 303 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.001   ,linear_decay  ,            0.01   ,False    ,500
 304 ,logistic          , 0.9  ,       128 ,"[30, 30, 30]"     ,0.001   ,linear_decay  ,            0.01   ,False    ,200
 305 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.0001  ,linear_decay  ,            0.01   ,False    ,200
 306 ,logistic          , 0.75 ,       128 ,"[30, 60]"         ,0.0001  ,linear_decay  ,            0.1    ,False    ,500
 307 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.001   ,linear_decay  ,            0.01   ,True     ,500
 308 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.001   ,linear_decay  ,            0.1    ,True     ,500
 309 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.0005  ,linear_decay  ,            0.01   ,True     ,200
 310 ,logistic          , 0.85 ,       128 ,"[30, 60]"         ,0.0001  ,linear_decay  ,            0.01   ,True     ,200
 311 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.001   ,linear_decay  ,            0.01   ,True     ,200
 312 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.0005  ,linear_decay  ,            0.1    ,True     ,200
 313 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.0001  ,linear_decay  ,            0.01   ,True     ,200
 314 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.0001  ,linear_decay  ,            0.1    ,False    ,500
 315 ,logistic          , 0.85 ,       128 ,"[30, 30]"         ,0.0001  ,linear_decay  ,            0.005  ,False    ,500
 316 ,logistic          , 0.9  ,       128 ,"[30, 30]"         ,0.00025 ,linear_decay  ,            0.01   ,False    ,200
 317 ,logistic          , 0.85 ,       128 ,"[30, 60]"         ,0.0005  ,linear_decay  ,            0.1    ,False    ,500
 318 ,logistic          , 0.9  ,       128 ,"[30, 30]"         ,0.001   ,linear_decay  ,            0.01   ,True     ,200
 319 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.00025 ,linear_decay  ,            0.005  ,True     ,500
 320 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.0001  ,linear_decay  ,            0.005  ,False    ,500
 321 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.001   ,linear_decay  ,            0.1    ,True     ,200
 322 ,logistic          , 0.85 ,       128 ,"[30, 60]"         ,0.00025 ,linear_decay  ,            0.01   ,True     ,200
 323 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.0005  ,linear_decay  ,            0.1    ,True     ,500
 324 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.00025 ,linear_decay  ,            0.01   ,False    ,200
 325 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.0005  ,linear_decay  ,            0.01   ,False    ,200
 326 ,logistic          , 0.85 ,       128 ,"[30, 30]"         ,0.00025 ,linear_decay  ,            0.01   ,False    ,200
 327 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.0005  ,linear_decay  ,            0.01   ,True     ,200
 328 ,logistic          , 0.9  ,       128 ,"[30, 30, 30]"     ,0.001   ,linear_decay  ,            0.005  ,True     ,500
 329 ,logistic          , 0.9  ,       128 ,"[30, 30]"         ,0.001   ,linear_decay  ,            0.01   ,False    ,200
 330 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.0005  ,linear_decay  ,            0.005  ,True     ,500
 331 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.001   ,linear_decay  ,            0.01   ,True     ,500
 332 ,logistic          , 0.75 ,       128 ,"[30, 60]"         ,0.00025 ,linear_decay  ,            0.01   ,True     ,500
 333 ,logistic          , 0.85 ,       128 ,"[30, 30]"         ,0.00025 ,linear_decay  ,            0.01   ,True     ,200
 334 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.00025 ,linear_decay  ,            0.005  ,False    ,500
 335 ,logistic          , 0.75 ,       128 ,"[30, 60]"         ,0.00025 ,linear_decay  ,            0.01   ,False    ,500
 336 ,logistic          , 0.85 ,       128 ,"[30, 60]"         ,0.0001  ,linear_decay  ,            0.005  ,True     ,500
 337 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.0001  ,linear_decay  ,            0.005  ,True     ,500
 338 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.0001  ,linear_decay  ,            0.1    ,False    ,500
 339 ,logistic          , 0.9  ,       128 ,"[30, 60]"         ,0.0001  ,linear_decay  ,            0.005  ,True     ,200
 340 ,logistic          , 0.9  ,       128 ,"[30, 60]"         ,0.0005  ,linear_decay  ,            0.01   ,True     ,200
 341 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.0001  ,linear_decay  ,            0.01   ,False    ,200
 342 ,logistic          , 0.85 ,       128 ,"[30, 30]"         ,0.001   ,linear_decay  ,            0.01   ,True     ,500
 343 ,logistic          , 0.75 ,       128 ,"[30, 30]"         ,0.0001  ,linear_decay  ,            0.1    ,True     ,500
 344 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.0005  ,linear_decay  ,            0.01   ,True     ,500
 345 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.00025 ,linear_decay  ,            0.01   ,False    ,200
 346 ,logistic          , 0.9  ,       128 ,"[30, 60]"         ,0.0005  ,linear_decay  ,            0.005  ,True     ,500
 347 ,logistic          , 0.85 ,       128 ,"[30, 60]"         ,0.001   ,linear_decay  ,            0.01   ,False    ,500
 348 ,logistic          , 0.9  ,       128 ,"[60, 30]"         ,0.0005  ,linear_decay  ,            0.1    ,False    ,200
 349 ,logistic          , 0.9  ,       128 ,"[60, 30]"         ,0.00025 ,linear_decay  ,            0.005  ,False    ,200
 350 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.0005  ,linear_decay  ,            0.01   ,False    ,500
 351 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.00025 ,linear_decay  ,            0.01   ,True     ,200
 352 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.00025 ,linear_decay  ,            0.005  ,False    ,500
 353 ,logistic          , 0.75 ,       128 ,"[30, 30]"         ,0.0005  ,linear_decay  ,            0.01   ,False    ,500
 354 ,logistic          , 0.85 ,       128 ,"[30, 30]"         ,0.0005  ,linear_decay  ,            0.005  ,False    ,500
 355 ,logistic          , 0.9  ,       128 ,"[30, 30, 30]"     ,0.0005  ,linear_decay  ,            0.005  ,True     ,200
 356 ,logistic          , 0.9  ,       128 ,"[60, 30]"         ,0.0001  ,fixed         ,            0.001  ,True     ,200
 357 ,logistic          , 0.85 ,       128 ,"[30, 30]"         ,0.00025 ,linear_decay  ,            0.1    ,True     ,200
 358 ,logistic          , 0.8  ,       128 ,"[30, 30]"         ,0.0005  ,linear_decay  ,            0.1    ,False    ,500
 359 ,logistic          , 0.9  ,       128 ,"[30, 60]"         ,0.0001  ,linear_decay  ,            0.005  ,False    ,200
 360 ,logistic          , 0.75 ,       128 ,"[30, 30]"         ,0.0005  ,linear_decay  ,            0.01   ,True     ,500
 361 ,logistic          , 0.85 ,       128 ,"[30, 30]"         ,0.0001  ,linear_decay  ,            0.1    ,False    ,200
 362 ,logistic          , 0.9  ,       128 ,"[60, 30]"         ,0.001   ,linear_decay  ,            0.005  ,True     ,500
 363 ,logistic          , 0.85 ,       128 ,"[30, 60]"         ,0.0001  ,linear_decay  ,            0.005  ,False    ,500
 364 ,logistic          , 0.9  ,       128 ,"[60, 30]"         ,0.0005  ,linear_decay  ,            0.005  ,False    ,200
 365 ,logistic          , 0.85 ,       128 ,"[30, 60]"         ,0.0005  ,linear_decay  ,            0.01   ,False    ,200
 366 ,logistic          , 0.85 ,       128 ,"[30, 30]"         ,0.00025 ,linear_decay  ,            0.005  ,False    ,500
 367 ,logistic          , 0.8  ,       128 ,"[30, 30]"         ,0.0001  ,linear_decay  ,            0.005  ,True     ,500
 368 ,logistic          , 0.9  ,       128 ,"[60, 30]"         ,0.0001  ,fixed         ,            0.001  ,False    ,200
 369 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.0005  ,linear_decay  ,            0.005  ,False    ,500
 370 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.001   ,linear_decay  ,            0.01   ,False    ,500
 371 ,logistic          , 0.8  ,       128 ,"[30, 60]"         ,0.0001  ,linear_decay  ,            0.005  ,True     ,500
 372 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.0005  ,linear_decay  ,            0.005  ,True     ,500
 373 ,logistic          , 0.85 ,       128 ,"[30, 60]"         ,0.0001  ,linear_decay  ,            0.1    ,False    ,500
 374 ,logistic          , 0.9  ,       128 ,"[30, 30, 30]"     ,0.001   ,linear_decay  ,            0.005  ,False    ,500
 375 ,logistic          , 0.8  ,       128 ,"[30, 60]"         ,0.0005  ,linear_decay  ,            0.01   ,True     ,500
 376 ,logistic          , 0.9  ,       128 ,"[30, 60]"         ,0.001   ,linear_decay  ,            0.01   ,True     ,200
 377 ,logistic          , 0.9  ,       128 ,"[30, 30, 30]"     ,0.0005  ,linear_decay  ,            0.1    ,False    ,200
 378 ,logistic          , 0.9  ,       128 ,"[30, 30]"         ,0.0001  ,linear_decay  ,            0.005  ,False    ,200
 379 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.0005  ,linear_decay  ,            0.01   ,False    ,200
 380 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.0001  ,linear_decay  ,            0.005  ,True     ,200
 381 ,logistic          , 0.85 ,       128 ,"[30, 60]"         ,0.00025 ,linear_decay  ,            0.005  ,False    ,500
 382 ,logistic          , 0.8  ,       128 ,"[30, 30]"         ,0.00025 ,linear_decay  ,            0.01   ,True     ,200
 383 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.00025 ,linear_decay  ,            0.01   ,False    ,200
 384 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.0001  ,linear_decay  ,            0.005  ,False    ,200
 385 ,logistic          , 0.85 ,       128 ,"[30, 30]"         ,0.00025 ,linear_decay  ,            0.005  ,True     ,500
 386 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.0001  ,linear_decay  ,            0.005  ,False    ,200
 387 ,logistic          , 0.9  ,       128 ,"[30, 30, 30]"     ,0.0005  ,linear_decay  ,            0.005  ,False    ,200
 388 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.001   ,linear_decay  ,            0.01   ,False    ,200
 389 ,logistic          , 0.85 ,       128 ,"[30, 60]"         ,0.001   ,linear_decay  ,            0.01   ,True     ,500
 390 ,logistic          , 0.9  ,       128 ,"[60, 30]"         ,0.0001  ,linear_decay  ,            0.005  ,True     ,200
 391 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.0001  ,linear_decay  ,            0.005  ,True     ,500
 392 ,logistic          , 0.85 ,       128 ,"[30, 60]"         ,0.00025 ,linear_decay  ,            0.005  ,True     ,500
 393 ,logistic          , 0.9  ,       128 ,"[30, 30, 30]"     ,0.00025 ,fixed         ,            0.001  ,True     ,200
 394 ,logistic          , 0.75 ,       128 ,"[30, 30]"         ,0.0001  ,linear_decay  ,            0.01   ,True     ,200
 395 ,logistic          , 0.9  ,       128 ,"[30, 60]"         ,0.00025 ,linear_decay  ,            0.005  ,False    ,200
 396 ,logistic          , 0.9  ,       128 ,"[60, 30]"         ,0.0005  ,linear_decay  ,            0.005  ,True     ,200
 397 ,logistic          , 0.75 ,       128 ,"[30, 30]"         ,0.001   ,linear_decay  ,            0.2    ,False    ,200
 398 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.001   ,linear_decay  ,            0.01   ,True     ,200
 399 ,logistic          , 0.85 ,       128 ,"[30, 60]"         ,0.0005  ,linear_decay  ,            0.01   ,True     ,200
 400 ,logistic          , 0.9  ,       128 ,"[30, 30, 30]"     ,0.0001  ,fixed         ,            0.001  ,False    ,200
 401 ,logistic          , 0.8  ,       128 ,"[30, 60]"         ,0.0005  ,linear_decay  ,            0.1    ,True     ,200
 402 ,logistic          , 0.9  ,       128 ,"[60, 30]"         ,0.001   ,linear_decay  ,            0.005  ,False    ,500
 403 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.00025 ,linear_decay  ,            0.005  ,True     ,200
 404 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.0001  ,linear_decay  ,            0.005  ,True     ,200
 405 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.001   ,linear_decay  ,            0.01   ,True     ,500
 406 ,logistic          , 0.9  ,       128 ,"[30, 30]"         ,0.001   ,linear_decay  ,            0.005  ,False    ,500
 407 ,logistic          , 0.75 ,       128 ,"[30, 60]"         ,0.0005  ,linear_decay  ,            0.01   ,True     ,500
 408 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.0001  ,linear_decay  ,            0.1    ,True     ,200
 409 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.00025 ,linear_decay  ,            0.01   ,True     ,200
 410 ,logistic          , 0.9  ,       128 ,"[30, 60]"         ,0.001   ,linear_decay  ,            0.005  ,False    ,500
 411 ,logistic          , 0.75 ,       128 ,"[30, 30]"         ,0.0001  ,linear_decay  ,            0.01   ,False    ,200
 412 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.001   ,linear_decay  ,            0.01   ,True     ,500
 413 ,logistic          , 0.85 ,       128 ,"[30, 30]"         ,0.0005  ,linear_decay  ,            0.01   ,False    ,200
 414 ,logistic          , 0.9  ,       128 ,"[30, 30]"         ,0.001   ,linear_decay  ,            0.005  ,True     ,500
 415 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.00025 ,linear_decay  ,            0.005  ,True     ,500
 416 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.001   ,linear_decay  ,            0.01   ,True     ,200
 417 ,logistic          , 0.8  ,       128 ,"[30, 30]"         ,0.0001  ,linear_decay  ,            0.005  ,False    ,500
 418 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.00025 ,linear_decay  ,            0.005  ,True     ,200
 419 ,logistic          , 0.9  ,       128 ,"[30, 30, 30]"     ,0.001   ,linear_decay  ,            0.005  ,True     ,200
 420 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.00025 ,linear_decay  ,            0.005  ,True     ,500
 421 ,logistic          , 0.8  ,       128 ,"[30, 30]"         ,0.001   ,linear_decay  ,            0.01   ,False    ,500
 422 ,logistic          , 0.85 ,       128 ,"[30, 60]"         ,0.00025 ,linear_decay  ,            0.01   ,False    ,200
 423 ,logistic          , 0.8  ,       128 ,"[30, 30]"         ,0.0001  ,linear_decay  ,            0.01   ,True     ,200
 424 ,logistic          , 0.85 ,       128 ,"[30, 30]"         ,0.001   ,linear_decay  ,            0.1    ,True     ,500
 425 ,logistic          , 0.85 ,       128 ,"[30, 60]"         ,0.0005  ,linear_decay  ,            0.005  ,False    ,500
 426 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.0001  ,linear_decay  ,            0.1    ,False    ,500
 427 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.0001  ,linear_decay  ,            0.005  ,False    ,200
 428 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.00025 ,linear_decay  ,            0.01   ,True     ,200
 429 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.0005  ,linear_decay  ,            0.01   ,True     ,200
 430 ,logistic          , 0.8  ,       128 ,"[30, 30]"         ,0.00025 ,linear_decay  ,            0.01   ,False    ,200
 431 ,logistic          , 0.8  ,       128 ,"[30, 60]"         ,0.0001  ,linear_decay  ,            0.01   ,False    ,200
 432 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.00025 ,linear_decay  ,            0.005  ,True     ,500
 433 ,logistic          , 0.9  ,       128 ,"[30, 30, 30]"     ,0.00025 ,fixed         ,            0.001  ,False    ,200
 434 ,logistic          , 0.85 ,       128 ,"[30, 30]"         ,0.0005  ,linear_decay  ,            0.005  ,True     ,500
 435 ,logistic          , 0.8  ,       128 ,"[30, 60]"         ,0.0001  ,linear_decay  ,            0.01   ,True     ,200
 436 ,logistic          , 0.9  ,       128 ,"[30, 30]"         ,0.0001  ,linear_decay  ,            0.005  ,True     ,200
 437 ,logistic          , 0.9  ,       128 ,"[30, 30]"         ,0.0001  ,fixed         ,            0.001  ,False    ,200
 438 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.00025 ,linear_decay  ,            0.005  ,False    ,500
 439 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.0005  ,linear_decay  ,            0.01   ,False    ,200
 440 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.001   ,linear_decay  ,            0.01   ,False    ,200
 441 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.0005  ,linear_decay  ,            0.005  ,True     ,500
 442 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.001   ,linear_decay  ,            0.01   ,False    ,500
 443 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.001   ,linear_decay  ,            0.01   ,False    ,200
 444 ,logistic          , 0.9  ,       128 ,"[60, 30]"         ,0.00025 ,fixed         ,            0.001  ,True     ,200
 445 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.00025 ,linear_decay  ,            0.005  ,False    ,200
