,mean_accuracy_rank,mean_accuracy,mean_val_loss_rank,mean_val_loss,mean_train_score_rank,mean_train_score,mean_train_loss_rank,mean_train_loss,trial0_val_score,trial0_val_loss,trial0_accuracy,trial0_train_score,trial0_train_loss,trial0_best_epoch,trial1_val_score,trial1_val_loss,trial1_accuracy,trial1_train_score,trial1_train_loss,trial1_best_epoch,trial2_val_score,trial2_val_loss,trial2_accuracy,trial2_train_score,trial2_train_loss,trial2_best_epoch,trial3_val_score,trial3_val_loss,trial3_accuracy,trial3_train_score,trial3_train_loss,trial3_best_epoch,trial4_val_score,trial4_val_loss,trial4_accuracy,trial4_train_score,trial4_train_loss,trial4_best_epoch,params
52,30,0.9495370370370372,96,0.2008924622936971,74,0.9704918032786886,83,0.1170966024319642,0.9328703703703703,0.2495258356417181,0.9328703703703703,0.9754098360655736,0.0984964674802672,199,0.9305555555555556,0.2669153006179506,0.9305555555555556,0.9754098360655736,0.0984948487675409,199,0.949074074074074,0.1935022008473174,0.949074074074074,0.9672131147540984,0.1311935310441046,149,0.9375,0.2305790216241263,0.9444444444444444,0.9672131147540984,0.1299297066494402,129,0.9791666666666666,0.0639399527373732,0.9907407407407408,0.9672131147540984,0.127368458218468,184,"{""activation_hidden"": ""logistic"", ""activation_out"": ""tanh"", ""alpha"": 0.9, ""batch_size"": 1, ""classification"": true, ""early_stopping"": false, ""epochs"": 200, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.05, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": 0.7, ""weights_dist"": ""uniform""}"
53,31,0.9486111111111112,10,0.0417017958938519,85,0.9885245901639343,5,0.0119111026327091,0.9513888888888888,0.0413988363815566,0.9513888888888888,0.9918032786885246,0.00864053596829,199,0.9375,0.044266180184964,0.9375,0.9918032786885246,0.0087148619352293,199,0.9560185185185184,0.034496523714008,0.9560185185185184,0.9918032786885246,0.0085166695944093,199,0.9537037037037036,0.0361165878282212,0.9537037037037036,0.9918032786885246,0.0086669640263355,199,0.9444444444444444,0.0522308513605098,0.9444444444444444,0.9754098360655736,0.0250164816392814,199,"{""activation_hidden"": ""logistic"", ""activation_out"": ""logistic"", ""alpha"": 0.9, ""batch_size"": 1, ""classification"": true, ""early_stopping"": false, ""epochs"": 200, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.05, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
54,32,0.9481481481481484,66,0.1690920828056891,83,0.9852459016393442,54,0.0591727093054856,0.9467592592592592,0.1492180611673932,0.9467592592592592,0.9836065573770492,0.0656804236707638,199,0.9375,0.2306576957707764,0.9375,0.9754098360655736,0.0985161514145934,199,0.9351851851851852,0.2208460568227362,0.9351851851851852,0.9918032786885246,0.0328772710908432,189,0.9745370370370372,0.0802369653358472,0.9745370370370372,0.9836065573770492,0.0659289030801182,199,0.9467592592592592,0.1645016349316927,0.9467592592592592,0.9918032786885246,0.0328607972711095,199,"{""activation_hidden"": ""tanh"", ""activation_out"": ""tanh"", ""alpha"": 0.9, ""batch_size"": 1, ""classification"": true, ""early_stopping"": false, ""epochs"": 200, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.01, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": 0.7, ""weights_dist"": ""uniform""}"
55,33,0.9476851851851852,86,0.1867430605649559,83,0.9852459016393442,53,0.0583505644417103,0.9421296296296297,0.1735361238605672,0.9421296296296297,0.9918032786885246,0.0328523897159184,199,0.9050925925925926,0.3197415856181657,0.9050925925925926,1.0,0.0002900514818723,199,0.9652777777777778,0.1063921567645058,0.9652777777777778,0.9836065573770492,0.0642089543185331,197,0.9097222222222222,0.2282019204200674,0.9560185185185184,0.9672131147540984,0.1314369209229667,12,0.9675925925925926,0.1058435161614736,0.9699074074074074,0.9836065573770492,0.062964505769261,109,"{""activation_hidden"": ""tanh"", ""activation_out"": ""tanh"", ""alpha"": 0.9, ""batch_size"": 1, ""classification"": true, ""early_stopping"": false, ""epochs"": 200, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.01, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
56,34,0.9472222222222224,29,0.0454082128323215,74,0.9704918032786886,21,0.0319269539200348,0.9652777777777778,0.0231322734008335,0.9652777777777778,0.9918032786885246,0.0200919491197744,199,0.925925925925926,0.0611099189029236,0.9351851851851852,0.9590163934426228,0.0389225966265602,189,0.949074074074074,0.0395151703524438,0.949074074074074,0.9672131147540984,0.0311041907245676,199,0.9444444444444444,0.0454632509041965,0.9444444444444444,0.9754098360655736,0.0326542609418096,197,0.9305555555555556,0.0578204506012101,0.9421296296296297,0.9590163934426228,0.0368617721874621,186,"{""activation_hidden"": ""logistic"", ""activation_out"": ""logistic"", ""alpha"": 0.9, ""batch_size"": 1, ""classification"": true, ""early_stopping"": false, ""epochs"": 200, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.01, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": 0.7, ""weights_dist"": ""uniform""}"
57,35,0.9467592592592592,78,0.1783081684576354,67,0.9590163934426228,98,0.155930892616362,0.9398148148148148,0.2023488803975514,0.9398148148148148,0.9590163934426228,0.1599487278219485,199,0.9537037037037036,0.1403454172142504,0.9537037037037036,0.9672131147540984,0.1365395218051835,199,0.9444444444444444,0.191317490692864,0.9444444444444444,0.9590163934426228,0.161283829229236,198,0.9444444444444444,0.1850107873530068,0.9444444444444444,0.9590163934426228,0.1639352432089916,199,0.9513888888888888,0.1725182666305048,0.9513888888888888,0.9508196721311476,0.1579471410164503,197,"{""activation_hidden"": ""logistic"", ""activation_out"": ""tanh"", ""alpha"": 0.9, ""batch_size"": 16, ""classification"": true, ""early_stopping"": false, ""epochs"": 200, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.01, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": 0.7, ""weights_dist"": ""uniform""}"
58,35,0.9467592592592592,65,0.1686351921392107,83,0.9852459016393442,66,0.0796783554214913,0.9351851851851852,0.2431899862727036,0.9351851851851852,0.9754098360655736,0.1152567004571866,195,0.9560185185185184,0.123877222457127,0.9560185185185184,0.9836065573770492,0.0744407090617312,199,0.9421296296296297,0.1938260640352877,0.9421296296296297,0.9754098360655736,0.1223557860688565,199,0.949074074074074,0.147825453385489,0.949074074074074,0.9918032786885246,0.0583696786234443,199,0.9513888888888888,0.134457234545446,0.9513888888888888,1.0,0.0279689028962379,199,"{""activation_hidden"": ""logistic"", ""activation_out"": ""tanh"", ""alpha"": 0.9, ""batch_size"": 32, ""classification"": true, ""early_stopping"": false, ""epochs"": 200, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.05, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
59,35,0.9467592592592592,31,0.0455814446654098,65,0.9557377049180328,28,0.0403055072451148,0.949074074074074,0.0429227170857909,0.949074074074074,0.9590163934426228,0.0360497768098648,199,0.9467592592592592,0.0459295495476416,0.9467592592592592,0.9590163934426228,0.0398723726682374,199,0.9444444444444444,0.0471915312166315,0.9398148148148148,0.9508196721311476,0.0422759968545481,193,0.9537037037037036,0.0439923984896376,0.9513888888888888,0.9508196721311476,0.042462473212642,198,0.9467592592592592,0.0478710269873472,0.9467592592592592,0.9590163934426228,0.0408669166802815,199,"{""activation_hidden"": ""tanh"", ""activation_out"": ""logistic"", ""alpha"": 0.9, ""batch_size"": 1, ""classification"": true, ""early_stopping"": false, ""epochs"": 200, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.001, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": 0.7, ""weights_dist"": ""uniform""}"
60,35,0.9467592592592592,37,0.0472812982470549,66,0.9573770491803278,25,0.0389895967247507,0.9421296296296297,0.0488705520346074,0.9467592592592592,0.9590163934426228,0.0374072868785742,196,0.9444444444444444,0.0479692417330099,0.9444444444444444,0.9590163934426228,0.0392533493235777,196,0.9513888888888888,0.0455304585011348,0.9560185185185184,0.9508196721311476,0.0419058455399579,198,0.9444444444444444,0.0426345301281008,0.9444444444444444,0.9590163934426228,0.0381291870988407,196,0.9375,0.0514017088384218,0.9421296296296297,0.9590163934426228,0.0382523147828031,196,"{""activation_hidden"": ""tanh"", ""activation_out"": ""logistic"", ""alpha"": 0.9, ""batch_size"": 8, ""classification"": true, ""early_stopping"": false, ""epochs"": 200, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.01, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": 0.7, ""weights_dist"": ""uniform""}"
61,36,0.9462962962962964,34,0.0464702769511043,78,0.9770491803278688,14,0.0224551243729746,0.9305555555555556,0.0600070738534549,0.9305555555555556,0.9754098360655736,0.0274159672633673,199,0.9537037037037036,0.0333996322449943,0.9537037037037036,0.9672131147540984,0.0203330426496896,199,0.949074074074074,0.0497385434240772,0.949074074074074,0.9754098360655736,0.0266500103049234,199,0.949074074074074,0.0400051305684087,0.9513888888888888,0.9918032786885246,0.0107203474780843,198,0.9467592592592592,0.0492010046645865,0.9467592592592592,0.9754098360655736,0.0271562541688085,199,"{""activation_hidden"": ""tanh"", ""activation_out"": ""logistic"", ""alpha"": 0.9, ""batch_size"": 16, ""classification"": true, ""early_stopping"": false, ""epochs"": 200, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.05, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
