,trial0_train_loss,trial0_train_score,trial0_val_loss,trial0_val_score,trial0_best_epoch,trial0_accuracy,trial1_train_loss,trial1_train_score,trial1_val_loss,trial1_val_score,trial1_best_epoch,trial1_accuracy,trial2_train_loss,trial2_train_score,trial2_val_loss,trial2_val_score,trial2_best_epoch,trial2_accuracy,trial3_train_loss,trial3_train_score,trial3_val_loss,trial3_val_score,trial3_best_epoch,trial3_accuracy,trial4_train_loss,trial4_train_score,trial4_val_loss,trial4_val_score,trial4_best_epoch,trial4_accuracy,mean_accuracy,mean_train_loss,mean_train_score,mean_val_loss,val_scores,params
0,2.1263084309305893,0.4918032786885246,1.8888793474045837,0.5277777777777778,99,0.5277777777777778,2.6964863510486348,0.5081967213114754,2.1111041269268287,0.4722222222222222,99,0.4722222222222222,3.167864565676579,0.7049180327868853,0.9547643814430222,0.7615740740740741,15,0.6574074074074074,1.965160094754732,0.5163934426229508,1.881061692573029,0.5277777777777778,18,0.5277777777777778,1.2840114498989794,0.7459016393442623,0.719245878410857,0.8194444444444444,59,0.5277777777777778,0.5425925925925925,2.2479661784619034,0.5934426229508196,1.511011085351664,0.6217592592592591,"{""activation_hidden"": ""tanh"", ""activation_out"": ""tanh"", ""alpha"": 0.9, ""batch_size"": 1, ""classification"": true, ""early_stopping"": false, ""epochs"": 100, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0.001, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.05, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": 0.7, ""weights_dist"": ""uniform""}"
1,0.1312261303302324,0.9918032786885246,0.15452436249873663,0.9490740740740741,99,0.9490740740740741,0.1174009392579153,0.9918032786885246,0.19289270893236865,0.9305555555555556,99,0.9305555555555556,0.1482397944117839,0.9836065573770492,0.12041065840465003,0.9722222222222222,76,0.9652777777777778,0.143079006262051,0.9918032786885246,0.17563430221035894,0.9444444444444444,99,0.9444444444444444,0.14323150665955908,0.9918032786885246,0.1961289450023329,0.9305555555555556,99,0.9305555555555556,0.9439814814814815,0.13663547538430834,0.9901639344262294,0.16791819540968944,0.9453703703703704,"{""activation_hidden"": ""tanh"", ""activation_out"": ""tanh"", ""alpha"": 0.9, ""batch_size"": 1, ""classification"": true, ""early_stopping"": false, ""epochs"": 100, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0.001, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.01, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": 0.7, ""weights_dist"": ""uniform""}"
2,0.11677467224625036,0.9836065573770492,0.09631947284686272,0.9652777777777778,34,0.9629629629629629,0.10000874150423673,0.9918032786885246,0.17994870744551286,0.9375,36,0.9328703703703703,0.11979163417256897,0.9836065573770492,0.10055708582610844,0.9652777777777778,98,0.9629629629629629,0.09026428987504155,0.9918032786885246,0.15860920635581924,0.9444444444444444,99,0.9444444444444444,0.09555971958322093,0.9918032786885246,0.12244120156141168,0.9583333333333334,97,0.9560185185185185,0.9518518518518517,0.1044798114762637,0.9885245901639343,0.131575134807143,0.9541666666666666,"{""activation_hidden"": ""tanh"", ""activation_out"": ""tanh"", ""alpha"": 0.9, ""batch_size"": 1, ""classification"": true, ""early_stopping"": false, ""epochs"": 100, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0.001, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.005, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": 0.7, ""weights_dist"": ""uniform""}"
3,0.07135728844020901,1.0,0.18077098837652927,0.9305555555555556,99,0.9305555555555556,0.178514302303092,0.9590163934426229,0.2756248684086288,0.9189814814814815,85,0.9351851851851852,0.08261871439860102,0.9918032786885246,0.14588408254717222,0.9560185185185185,99,0.9560185185185185,0.17721957676316863,0.9508196721311475,0.32987860122919105,0.9004629629629629,75,0.9583333333333334,0.1423810276666899,0.9754098360655737,0.16874580282106685,0.9537037037037037,91,0.9398148148148148,0.9439814814814815,0.13041818191435212,0.9754098360655739,0.22018086867651765,0.9319444444444445,"{""activation_hidden"": ""tanh"", ""activation_out"": ""tanh"", ""alpha"": 0.9, ""batch_size"": 1, ""classification"": true, ""early_stopping"": false, ""epochs"": 100, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0.001, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.001, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": 0.7, ""weights_dist"": ""uniform""}"
4,0.22503846328226018,0.9426229508196722,0.18238889386273277,0.9699074074074074,96,0.9699074074074074,0.22397555037795402,0.9426229508196722,0.18282967690819654,0.9652777777777778,99,0.9652777777777778,0.2243580663479946,0.9426229508196722,0.18371201434386397,0.9675925925925926,99,0.9675925925925926,0.23043652143113932,0.9344262295081968,0.17219496820882532,0.9722222222222222,98,0.9699074074074074,0.22868035461842853,0.9344262295081968,0.1768652388091214,0.9652777777777778,99,0.9652777777777778,0.9675925925925926,0.22649779121155533,0.939344262295082,0.179598158426548,0.9680555555555556,"{""activation_hidden"": ""tanh"", ""activation_out"": ""tanh"", ""alpha"": 0.9, ""batch_size"": 1, ""classification"": true, ""early_stopping"": false, ""epochs"": 100, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0.001, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.0001, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": 0.7, ""weights_dist"": ""uniform""}"
5,2.322606094754085,0.5081967213114754,2.111110303122061,0.4722222222222222,99,0.4722222222222222,3.4348646469918553,0.7377049180327869,0.707199258028694,0.7916666666666666,11,0.7685185185185185,2.3122545359056867,0.819672131147541,0.7427751678954835,0.8125,29,0.48148148148148145,3.791613478654105,0.7868852459016393,0.9247267961142964,0.7685185185185185,11,0.8634259259259259,2.128083538940272,0.5081967213114754,2.1111108428486336,0.4722222222222222,99,0.4722222222222222,0.611574074074074,2.797884459049201,0.6721311475409836,1.3193844736018339,0.663425925925926,"{""activation_hidden"": ""tanh"", ""activation_out"": ""tanh"", ""alpha"": 0.9, ""batch_size"": 1, ""classification"": true, ""early_stopping"": false, ""epochs"": 100, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0.002, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.05, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": 0.7, ""weights_dist"": ""uniform""}"
6,0.2539513527586308,0.9754098360655737,0.1168568699786331,0.9537037037037037,29,0.9513888888888888,0.2888675461948986,0.9344262295081968,0.1329386271575356,0.9675925925925926,15,0.9490740740740741,0.24500648076729215,0.9508196721311475,0.11211336363718774,0.9722222222222222,9,0.9467592592592593,0.27541744989478956,0.9344262295081968,0.20367061832709218,0.9421296296296297,15,0.9537037037037037,0.18973118763333519,0.9918032786885246,0.15889733596684688,0.9490740740740741,99,0.9490740740740741,0.95,0.25059480344978924,0.9573770491803278,0.1448953630134591,0.9569444444444445,"{""activation_hidden"": ""tanh"", ""activation_out"": ""tanh"", ""alpha"": 0.9, ""batch_size"": 1, ""classification"": true, ""early_stopping"": false, ""epochs"": 100, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0.002, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.01, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": 0.7, ""weights_dist"": ""uniform""}"
7,0.15474368005450323,0.9836065573770492,0.10216264571940178,0.9675925925925926,99,0.9675925925925926,0.2065756167617908,0.9754098360655737,0.22970845044844093,0.9305555555555556,99,0.9305555555555556,0.1590435778183256,0.9918032786885246,0.2605341017361738,0.9189814814814815,43,0.9444444444444444,0.1892675101415169,0.9836065573770492,0.2813714070651112,0.9120370370370371,99,0.9120370370370371,0.20955858902943608,0.9754098360655737,0.21700788698972542,0.9375,99,0.9375,0.938425925925926,0.1838377947611145,0.9819672131147541,0.21815689839177063,0.9333333333333333,"{""activation_hidden"": ""tanh"", ""activation_out"": ""tanh"", ""alpha"": 0.9, ""batch_size"": 1, ""classification"": true, ""early_stopping"": false, ""epochs"": 100, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0.002, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.005, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": 0.7, ""weights_dist"": ""uniform""}"
8,0.18794724894391873,0.9508196721311475,0.22430546970312792,0.9282407407407407,99,0.9282407407407407,0.18600497567858987,0.9590163934426229,0.1387976186615647,0.9606481481481481,95,0.9398148148148148,0.10378535908390987,1.0,0.20500491108007943,0.9259259259259259,99,0.9259259259259259,0.14055904902626645,0.9836065573770492,0.12531198181201908,0.9629629629629629,99,0.9629629629629629,0.18586798614529415,0.9754098360655737,0.20847994367861378,0.9375,99,0.9375,0.9388888888888889,0.16083292377559583,0.9737704918032787,0.180379984987081,0.9430555555555555,"{""activation_hidden"": ""tanh"", ""activation_out"": ""tanh"", ""alpha"": 0.9, ""batch_size"": 1, ""classification"": true, ""early_stopping"": false, ""epochs"": 100, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0.002, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.001, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": 0.7, ""weights_dist"": ""uniform""}"
9,0.24529660719860952,0.9344262295081968,0.17391536144165082,0.9722222222222222,99,0.9722222222222222,0.25839351819393436,0.9344262295081968,0.18135535874107983,0.9722222222222222,98,0.9722222222222222,0.24493934251765623,0.9344262295081968,0.18593523321288344,0.9722222222222222,97,0.9699074074074074,0.2684384478777542,0.9344262295081968,0.1623941341579727,0.9722222222222222,99,0.9722222222222222,0.25028433836883657,0.9344262295081968,0.1563348408236471,0.9722222222222222,99,0.9722222222222222,0.9717592592592593,0.2534704508313582,0.9344262295081969,0.1719869856754468,0.9722222222222221,"{""activation_hidden"": ""tanh"", ""activation_out"": ""tanh"", ""alpha"": 0.9, ""batch_size"": 1, ""classification"": true, ""early_stopping"": false, ""epochs"": 100, ""evaluation_metric"": ""accuracy"", ""hidden_layer_sizes"": [4], ""lambd"": 0.002, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.0001, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-06, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_criteria_on_loss"": true, ""stopping_patience"": 30, ""tol"": 1e-06, ""verbose"": false, ""weights_bound"": 0.7, ""weights_dist"": ""uniform""}"
