  ,split0_val_mee     ,split1_val_mee     ,split2_val_mee     ,split3_val_mee     ,split4_val_mee     ,val_mee            ,split0_val_mse     ,split1_val_mse    ,split2_val_mse     ,split3_val_mse     ,split4_val_mse     ,val_mse            ,split0_tr_mee      ,split1_tr_mee      ,split2_tr_mee      ,split3_tr_mee      ,split4_tr_mee      ,tr_mse             ,split0_tr_mse     ,split1_tr_mse     ,split2_tr_mse      ,split3_tr_mse      ,split4_tr_mse
0 ,1.6063315624806904 ,1.5214470936354176 ,1.2401337383874462 ,1.3385937694811123 ,1.3727017391419039 ,1.4158415806253142 ,2.0440392119171467 ,2.052977203837185 ,1.2461237257661868 ,1.5791562717302363 ,1.5418222981113114 ,1.6928237422724135 ,1.1961639839379807 ,1.2082659745491335 ,1.2680704447626658 ,1.2676536542488668 ,1.2528522926118728 ,1.2484485150441111 ,1.167286740475475 ,1.193888837900421 ,1.3049758585331985 ,1.2996987163449925 ,1.2763924219664684
1 ,1.6063315624806904 ,1.5214470936354176 ,1.2401337383874462 ,1.3385937694811123 ,1.3727017391419039 ,1.4158415806253142 ,2.0440392119171467 ,2.052977203837185 ,1.2461237257661868 ,1.5791562717302363 ,1.5418222981113114 ,1.6928237422724135 ,1.1961639839379807 ,1.2082659745491335 ,1.2680704447626658 ,1.2676536542488668 ,1.2528522926118728 ,1.2484485150441111 ,1.167286740475475 ,1.193888837900421 ,1.3049758585331985 ,1.2996987163449925 ,1.2763924219664684
