,val_mse_mean_rank,val_mse_mean,val_mse_dev,val_mee_mean_rank,val_mee_mean,val_mee_dev,tr_mse_mean_rank,tr_mse_mean,tr_mse_dev,tr_mee_mean_rank,tr_mee_mean,tr_mee_dev,split0_val_mse,split0_val_mee,split0_tr_mse,split0_tr_mee,split0_best_epoch,split1_val_mse,split1_val_mee,split1_tr_mse,split1_tr_mee,split1_best_epoch,split2_val_mse,split2_val_mee,split2_tr_mse,split2_tr_mee,split2_best_epoch,params
0,5,1.4670725020962987,0.0812273031698539,1,1.757066124302119,0.1684217422401051,52,1.49832492926932,0.0693992240789681,52,1.3724686275885345,0.0365609141403391,1.5660499478104404,1.9355294945468555,1.405749475264222,1.3221292917217535,799.0,1.3670920858600275,1.5312257132525384,1.5163864726659204,1.3874150811284738,658.0,1.4680754726184273,1.804443165106964,1.572838839877818,1.4078615099153753,799.0,"{'activation_hidden': 'logistic', 'activation_out': 'identity', 'alpha': 0.8, 'batch_size': 1.0, 'classification': False, 'early_stopping': False, 'epochs': 800, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [60, 60], 'lambd': 0.001, 'learning_rate': 'fixed', 'learning_rate_init': 0.1, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': False, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
1,13,1.478286280567768,0.0713584882586584,2,1.76165205360107,0.1705127174434288,51,1.4860510934090565,0.094471599053226,51,1.3711439901715303,0.0468668215402902,1.567183384454951,1.9434780279876145,1.3526657165106577,1.3049723920850065,799.0,1.3924731367587273,1.5335663049217736,1.5593453319614008,1.4075067004038204,799.0,1.4752023204896267,1.807911827893822,1.546142231755111,1.400952878025764,529.0,"{'activation_hidden': 'logistic', 'activation_out': 'identity', 'alpha': 0.8, 'batch_size': 1.0, 'classification': False, 'early_stopping': False, 'epochs': 800, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [30, 30], 'lambd': 0.001, 'learning_rate': 'fixed', 'learning_rate_init': 0.1, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': False, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
2,12,1.4767867866572313,0.079021142249068,3,1.770670405536326,0.1825302854783316,53,1.4986185635913063,0.0400190977395251,53,1.3741739927506724,0.0273001105366015,1.5839130647385344,1.9939262925797236,1.4420697724730942,1.335761862299289,330.0,1.395664950407592,1.546821410733902,1.524900989489468,1.39674535567574,607.0,1.450782344825568,1.7712635132953525,1.5288849288113564,1.390014760276988,799.0,"{'activation_hidden': 'logistic', 'activation_out': 'identity', 'alpha': 0.8, 'batch_size': 1.0, 'classification': False, 'early_stopping': False, 'epochs': 800, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [30, 30, 30], 'lambd': 0.001, 'learning_rate': 'fixed', 'learning_rate_init': 0.1, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': False, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
3,6,1.470114769726061,0.0729079262993516,4,1.7874364766696165,0.1901235491482925,48,1.4109703670121465,0.0849308068206937,48,1.32899082704232,0.0408129897719305,1.56156012541137,2.012836955603439,1.2952039418356085,1.27281398457068,798.0,1.3831409250078135,1.547785798119505,1.496574763236847,1.3685540893935093,797.0,1.4656432587589991,1.8016866762859047,1.4411323959639843,1.3456044071627709,797.0,"{'activation_hidden': 'tanh', 'activation_out': 'identity', 'alpha': 0.8, 'batch_size': 64, 'classification': False, 'early_stopping': False, 'epochs': 800, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [60, 60], 'lambd': 0.0001, 'learning_rate': 'fixed', 'learning_rate_init': 0.001, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': True, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
4,4,1.4658331284643566,0.0433902790092767,5,1.7905338288461543,0.1386270726162249,36,1.213686080174153,0.0603568666081754,36,1.2074428169998128,0.0389875260702632,1.5216961843855854,1.956711057249578,1.1283500991694533,1.152313544192933,207.0,1.4159115185095663,1.6173616730658975,1.2580138235526286,1.2357905520290051,202.0,1.459891682497919,1.797528756222988,1.2546943178003764,1.2342243547775,182.0,"{'activation_hidden': 'logistic', 'activation_out': 'identity', 'alpha': 0.8, 'batch_size': 64, 'classification': False, 'early_stopping': False, 'epochs': 800, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [30, 30], 'lambd': 0.001, 'learning_rate': 'linear_decay', 'learning_rate_init': 0.1, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': False, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
5,3,1.4640649299810813,0.0649570076894416,6,1.7955014750301304,0.1767367706533626,46,1.3763882545049178,0.0714149500739235,47,1.3078268837110534,0.0387668829548086,1.5542870926284644,2.022655977983951,1.2762043917738477,1.2532229429271158,799.0,1.4039842027907994,1.5916222136513305,1.4375498686709247,1.3393849155682664,790.0,1.4339234945239798,1.772226233455109,1.4154105030699808,1.3308727926377777,789.0,"{'activation_hidden': 'tanh', 'activation_out': 'identity', 'alpha': 0.8, 'batch_size': 64, 'classification': False, 'early_stopping': False, 'epochs': 800, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [30, 30], 'lambd': 0.0001, 'learning_rate': 'fixed', 'learning_rate_init': 0.001, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': True, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
6,10,1.4726829180384506,0.0486315024506831,7,1.802294930497195,0.0991898955606707,31,1.1733723340113376,0.0376937098930373,35,1.2027469745153132,0.0269637624891447,1.5414578707336088,1.9417884821885127,1.1256790006658923,1.1714700599154928,755.0,1.4384928176019274,1.7453588864577747,1.176597819484845,1.1994940927628115,793.0,1.4380980657798157,1.7197374228452973,1.2178401818832756,1.2372767708676349,768.0,"{'activation_hidden': 'tanh', 'activation_out': 'identity', 'alpha': 0.8, 'batch_size': 64, 'classification': False, 'early_stopping': False, 'epochs': 800, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [30, 30, 30], 'lambd': 0.0001, 'learning_rate': 'fixed', 'learning_rate_init': 0.001, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': True, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
7,17,1.4825470653845156,0.0796451904669806,8,1.8103996656505932,0.1931046781615419,49,1.4628874915562848,0.1034715909603647,49,1.3523925165766386,0.05306635357385,1.588321246663969,2.047739965025218,1.3260018698617382,1.2804019585613096,798.0,1.3961353348842558,1.5747410045128754,1.5761220442068933,1.406747438552467,688.0,1.463184614605322,1.8087180274136865,1.486538560600223,1.3700281526161402,791.0,"{'activation_hidden': 'tanh', 'activation_out': 'identity', 'alpha': 0.5, 'batch_size': 64, 'classification': False, 'early_stopping': False, 'epochs': 800, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [30, 30, 30], 'lambd': 0.0001, 'learning_rate': 'fixed', 'learning_rate_init': 0.001, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': True, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
8,1,1.4559674821079394,0.0831535864187896,9,1.8124955627246628,0.1999800548511176,33,1.1885487808260615,0.0550149474457293,28,1.185249073016225,0.0356949465432626,1.5718276250462784,2.0949543757810347,1.1254276420082847,1.1453619832222943,192.0,1.4154758411929054,1.6589861845974372,1.1807169900689902,1.178397863502714,174.0,1.3805989800846343,1.6835461277955166,1.2595017104009103,1.231987372323667,183.0,"{'activation_hidden': 'logistic', 'activation_out': 'identity', 'alpha': 0.8, 'batch_size': 64, 'classification': False, 'early_stopping': False, 'epochs': 200, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [30, 30, 30], 'lambd': 0.001, 'learning_rate': 'linear_decay', 'learning_rate_init': 0.1, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': False, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
9,25,1.4894936448258516,0.0671485543657254,10,1.8137182264553957,0.1711227769161669,50,1.4824326205570202,0.0706989345519713,50,1.3571936769862922,0.044357685001441,1.5703107618876544,1.9810282058676296,1.3991297103432592,1.3029669467447942,677.0,1.4059013194088352,1.5786365704680094,1.4761990270305905,1.356993993512689,794.0,1.4922688531810646,1.881489903030546,1.5719691242972105,1.4116200907013936,382.0,"{'activation_hidden': 'tanh', 'activation_out': 'identity', 'alpha': 0.5, 'batch_size': 64, 'classification': False, 'early_stopping': False, 'epochs': 800, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [30, 30, 30], 'lambd': 1e-05, 'learning_rate': 'fixed', 'learning_rate_init': 0.001, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': True, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
10,2,1.4594988345252462,0.0722794950927203,11,1.814050666772004,0.1748714287295039,19,1.075367417046853,0.0273930865249464,22,1.1461284734585178,0.0194772302666428,1.560240694458597,2.0608495439314485,1.037661814330105,1.118702493859123,198.0,1.4241211149941226,1.6769486534898754,1.0865203854934116,1.1576266313120114,199.0,1.394134694123019,1.704353802894688,1.1019200513170426,1.162056295204419,195.0,"{'activation_hidden': 'logistic', 'activation_out': 'identity', 'alpha': 0.8, 'batch_size': 64, 'classification': False, 'early_stopping': False, 'epochs': 200, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [60, 60], 'lambd': 0.0001, 'learning_rate': 'linear_decay', 'learning_rate_init': 0.1, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': False, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
11,24,1.488724609999385,0.0590002768480875,12,1.822128702376239,0.130753938263353,42,1.30253165272101,0.1055436631645775,42,1.276601598375482,0.0533396523927659,1.5644303381753604,1.9586862355894377,1.1702204551244952,1.207990821507141,799.0,1.4204903199534955,1.6458734631049443,1.3088582661173014,1.2837574242125545,799.0,1.4812531718692994,1.861826408434335,1.428516236921234,1.33805654940675,799.0,"{'activation_hidden': 'logistic', 'activation_out': 'identity', 'alpha': 0.8, 'batch_size': 1.0, 'classification': False, 'early_stopping': False, 'epochs': 800, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [30, 30], 'lambd': 0.0001, 'learning_rate': 'fixed', 'learning_rate_init': 0.1, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': False, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
12,7,1.4702703776144068,0.0681735947152845,13,1.8237545344246344,0.1592726726178907,34,1.2006310204095685,0.0562392975816915,33,1.19701735976881,0.0315667146112888,1.551589014325383,1.9981308398555404,1.123136499745884,1.1527153796785674,184.0,1.4744654683756049,1.8600425107482368,1.254877872318367,1.223931450389044,172.0,1.384756650142233,1.6130902526701272,1.223878689164454,1.214405249238819,181.0,"{'activation_hidden': 'logistic', 'activation_out': 'identity', 'alpha': 0.8, 'batch_size': 64, 'classification': False, 'early_stopping': False, 'epochs': 200, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [30, 30], 'lambd': 0.001, 'learning_rate': 'linear_decay', 'learning_rate_init': 0.1, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': False, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
13,27,1.4917779155266686,0.0725911619894392,14,1.8240296346688412,0.1868011962611613,56,1.5464081795361768,0.1026338535121106,55,1.385247260887401,0.0462654552448309,1.5747135920175777,2.017804575422553,1.416446656766196,1.3228693680500287,198.0,1.3979128409780277,1.571641409828147,1.6673627185281763,1.433538469945696,194.0,1.502707313584401,1.8826429187558236,1.5554151633141582,1.3993339446664774,198.0,"{'activation_hidden': 'tanh', 'activation_out': 'identity', 'alpha': 0.8, 'batch_size': 64, 'classification': False, 'early_stopping': False, 'epochs': 200, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [30, 30, 30], 'lambd': 0.0001, 'learning_rate': 'fixed', 'learning_rate_init': 0.001, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': True, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
14,18,1.4825974995737872,0.0658059166948984,15,1.8295057640284564,0.1796839665800535,45,1.3688005314084837,0.0692708289184196,45,1.304201571385493,0.0365888727956921,1.5695536315684369,2.0461789172139944,1.2749060237476084,1.2540969119329617,799.0,1.410403560971217,1.606195058670169,1.391549899341414,1.3180619064482326,798.0,1.4678353061817075,1.836143316201205,1.4399456711364291,1.340445895775285,789.0,"{'activation_hidden': 'tanh', 'activation_out': 'identity', 'alpha': 0.8, 'batch_size': 64, 'classification': False, 'early_stopping': False, 'epochs': 800, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [60, 60], 'lambd': 1e-05, 'learning_rate': 'fixed', 'learning_rate_init': 0.001, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': True, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
15,30,1.5004797525670914,0.0756694239965896,16,1.8311452403437196,0.1705704888489316,59,1.5770852682397287,0.0762218839620352,60,1.4064217398902616,0.0388995497559861,1.5970816009778492,2.022483063507264,1.5012479203713256,1.35976486992375,797.0,1.4123058455954056,1.6082607024830875,1.681345376385877,1.4549913083766643,799.0,1.4920518111280188,1.862691955040807,1.5486625079619836,1.4045090413703707,799.0,"{'activation_hidden': 'tanh', 'activation_out': 'identity', 'alpha': 0.8, 'batch_size': 64, 'classification': False, 'early_stopping': False, 'epochs': 800, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [30, 30, 30], 'lambd': 1e-05, 'learning_rate': 'linear_decay', 'learning_rate_init': 0.001, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': True, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
16,31,1.500873865342376,0.0796396771764282,17,1.836017283391745,0.159948515137737,57,1.563823447665729,0.1058342632694039,58,1.3967235150758832,0.0507365342295486,1.6008185091831528,2.021692181178431,1.4358126617077656,1.328931386420542,798.0,1.4059346845501055,1.6312918749536944,1.6949947987744405,1.450977976386678,785.0,1.49586840229387,1.8550677940431093,1.5606628825149813,1.4102611824204303,794.0,"{'activation_hidden': 'tanh', 'activation_out': 'identity', 'alpha': 0.5, 'batch_size': 64, 'classification': False, 'early_stopping': False, 'epochs': 800, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [30, 30], 'lambd': 1e-05, 'learning_rate': 'fixed', 'learning_rate_init': 0.001, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': True, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
17,36,1.50561332038688,0.0861067310147463,18,1.837143206572154,0.1878288242600016,69,1.6362330017746418,0.0862866159330519,68,1.4253885992757998,0.0412931363332487,1.6176071907710587,2.056128296920527,1.5309346943797326,1.3737418892322373,795.0,1.4082088564548665,1.5974444845545548,1.7422888027979906,1.4748159299926105,799.0,1.491023913934715,1.85785683824138,1.6354755081462022,1.4276079786025515,794.0,"{'activation_hidden': 'logistic', 'activation_out': 'identity', 'alpha': 0.8, 'batch_size': 64, 'classification': False, 'early_stopping': False, 'epochs': 800, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [30, 30, 30], 'lambd': 0.0001, 'learning_rate': 'fixed', 'learning_rate_init': 0.001, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': False, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
18,15,1.4795532973958585,0.0382536195823153,19,1.8381032416895071,0.0988538539219898,37,1.2353418724096117,0.0836644731428822,31,1.1951464269836656,0.0326307336399614,1.525698176413645,1.948419490683745,1.119252782004678,1.1535906312670656,197.0,1.4320268863884922,1.708575294288699,1.2735846900073855,1.1985466366011976,179.0,1.4809348293854387,1.857314940096077,1.3131881452167715,1.2333020130827337,196.0,"{'activation_hidden': 'logistic', 'activation_out': 'identity', 'alpha': 0.8, 'batch_size': 64, 'classification': False, 'early_stopping': False, 'epochs': 800, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [60, 60], 'lambd': 0.001, 'learning_rate': 'linear_decay', 'learning_rate_init': 0.1, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': False, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
19,26,1.490962696569584,0.0822295130479137,20,1.8409655532997429,0.1743341140130314,60,1.5775854551278323,0.0805055306753807,57,1.3910483084821512,0.0410299617659053,1.5911102553519871,2.0217013764210177,1.4730839787086012,1.3349557109704735,191.0,1.3896991811311106,1.6053754098199895,1.6689679167040168,1.4319554789838007,199.0,1.4920786532256554,1.8958198736582208,1.5907044699708788,1.4062337354921792,184.0,"{'activation_hidden': 'tanh', 'activation_out': 'identity', 'alpha': 0.8, 'batch_size': 64, 'classification': False, 'early_stopping': False, 'epochs': 200, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [30, 30, 30], 'lambd': 1e-05, 'learning_rate': 'fixed', 'learning_rate_init': 0.001, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': True, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
20,21,1.4851623553920146,0.0450580808672941,21,1.8415069899990328,0.1095755222102628,40,1.280414666987569,0.2242347327916199,40,1.253007285890184,0.1113350918249853,1.5243877513633095,1.9565929646661795,1.085585330622305,1.1502665110529011,799.0,1.422059748113098,1.6940940609292905,1.161142994221361,1.2010505040991106,799.0,1.5090395666996357,1.8738339444016272,1.5945156761190409,1.4077048425185397,226.0,"{'activation_hidden': 'logistic', 'activation_out': 'identity', 'alpha': 0.8, 'batch_size': 1.0, 'classification': False, 'early_stopping': False, 'epochs': 800, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [60, 60], 'lambd': 1e-05, 'learning_rate': 'fixed', 'learning_rate_init': 0.1, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': False, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
21,32,1.5009691276387125,0.074921566314807,22,1.841564793721475,0.1793584158366407,68,1.6347496885552637,0.0467443065771017,69,1.4283789739488313,0.030164346199247,1.599687929147921,2.042137305842382,1.5844428295030633,1.3944241207699593,199.0,1.4182809057223096,1.6068086059540578,1.6970442037586515,1.467720045850313,199.0,1.4849385480459063,1.875748469367985,1.6227620324040752,1.4229927552262225,199.0,"{'activation_hidden': 'logistic', 'activation_out': 'identity', 'alpha': 0.8, 'batch_size': 1.0, 'classification': False, 'early_stopping': False, 'epochs': 200, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [30, 30], 'lambd': 0.001, 'learning_rate': 'fixed', 'learning_rate_init': 0.1, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': False, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
22,22,1.4852924305434323,0.0811262345076651,23,1.8461154585906752,0.1677710457260245,44,1.3318393430193929,0.0583447610219149,44,1.2873585081720558,0.0314856523362238,1.596028685106765,2.0635251399778567,1.2518128838495808,1.2451416902961745,797.0,1.4039375694913865,1.6551278219713936,1.3544459335658932,1.2962062209273848,799.0,1.4559110370321466,1.8196934138227747,1.3892592116427047,1.320727613292609,799.0,"{'activation_hidden': 'tanh', 'activation_out': 'identity', 'alpha': 0.8, 'batch_size': 64, 'classification': False, 'early_stopping': False, 'epochs': 800, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [30, 30], 'lambd': 1e-05, 'learning_rate': 'fixed', 'learning_rate_init': 0.001, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': True, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
23,45,1.5106632302136898,0.0934011895419631,24,1.846728214742105,0.2082843677455569,80,1.6644764885354963,0.0737366301574648,80,1.4445433544638204,0.0388570148285817,1.6240478987679976,2.0797437014303464,1.5640287493853775,1.3898930642901803,199.0,1.3952886071740571,1.5741711074347462,1.7389557640067763,1.476849537598642,199.0,1.5126531846990146,1.886269835361222,1.6904449522143354,1.4668874615026386,198.0,"{'activation_hidden': 'tanh', 'activation_out': 'identity', 'alpha': 0.8, 'batch_size': 64, 'classification': False, 'early_stopping': False, 'epochs': 200, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [30, 30, 30], 'lambd': 0.0001, 'learning_rate': 'linear_decay', 'learning_rate_init': 0.001, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': True, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
24,40,1.5077925680951447,0.0706225557426476,25,1.8484170618954987,0.1532110037813288,67,1.6113350982482049,0.0875708042155529,67,1.4158831232670248,0.0483154263060052,1.597907581584386,2.025036463698409,1.5164300303245806,1.354339317990598,799.0,1.4254418806426457,1.65141233949071,1.7276914759942883,1.4723618470383435,797.0,1.500028242058403,1.8688023824973767,1.5898837884257462,1.420948204772133,793.0,"{'activation_hidden': 'tanh', 'activation_out': 'identity', 'alpha': 0.5, 'batch_size': 64, 'classification': False, 'early_stopping': False, 'epochs': 800, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [30, 30], 'lambd': 0.0001, 'learning_rate': 'fixed', 'learning_rate_init': 0.001, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': True, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
25,39,1.507174177505518,0.0885460475893549,26,1.849833418825772,0.1905604862669991,63,1.600998152346967,0.0999094175695504,65,1.4137119588174345,0.0465702762516608,1.6157763993310903,2.0452176040484216,1.4846220031411768,1.355285609522874,790.0,1.3988844393046045,1.5913970774428854,1.728578456346632,1.4692492141954168,797.0,1.5068616938808583,1.912885574986009,1.5897939975530926,1.4166010527340125,794.0,"{'activation_hidden': 'tanh', 'activation_out': 'identity', 'alpha': 0.5, 'batch_size': 64, 'classification': False, 'early_stopping': False, 'epochs': 800, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [60, 60], 'lambd': 1e-05, 'learning_rate': 'fixed', 'learning_rate_init': 0.001, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': True, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
26,35,1.5047078938014418,0.078478143269322,27,1.851514839864431,0.1912829753194186,65,1.6067893261503998,0.1023143345826003,64,1.413304233016148,0.0561646791319256,1.602958986095638,2.08106818209527,1.4913530416333236,1.3423112301293676,799.0,1.4108803275238355,1.6127917598717776,1.7400599849407512,1.4796504010513578,799.0,1.500284367784852,1.860684577626245,1.5889549518771244,1.4179510678677194,799.0,"{'activation_hidden': 'logistic', 'activation_out': 'identity', 'alpha': 0, 'batch_size': 1.0, 'classification': False, 'early_stopping': False, 'epochs': 800, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [60, 60], 'lambd': 0.0001, 'learning_rate': 'fixed', 'learning_rate_init': 0.1, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': False, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
27,14,1.4786229096297394,0.0603826228731469,28,1.852202810132691,0.1736422384329986,38,1.2688556222881655,0.1315825773254585,30,1.1915158178448813,0.0646151907930639,1.553795714129394,2.0844963530227427,1.0951528216582076,1.1294781369750588,193.0,1.4059526248224818,1.667083414402922,1.297901618241638,1.1644297623065905,185.0,1.4761203899373432,1.8050286629724088,1.4135124269646506,1.2806395542529945,197.0,"{'activation_hidden': 'logistic', 'activation_out': 'identity', 'alpha': 0.8, 'batch_size': 64, 'classification': False, 'early_stopping': False, 'epochs': 200, 'evaluation_metric': 'mee', 'hidden_layer_sizes': [60, 60], 'lambd': 0.001, 'learning_rate': 'linear_decay', 'learning_rate_init': 0.1, 'loss': 'mse', 'metric_decrease_tol': 1e-05, 'nesterov': False, 'random_state': None, 'reinit_weights': True, 'stopping_patience': 30, 'tau': 200, 'tol': 0.0001, 'validation_size': 0.1, 'verbose': False, 'weights_bound': None, 'weights_dist': None}"
