,tr_mse_mean,tr_mse_dev,tr_mee_mean,tr_mee_dev,val_mse_mean,val_mse_dev,val_mee_mean,val_mee_dev,split0_tr_mse,split0_tr_mee,split0_val_mse,split0_val_mee,split0_best_epoch,split1_tr_mse,split1_tr_mee,split1_val_mse,split1_val_mee,split1_best_epoch,split2_tr_mse,split2_tr_mee,split2_val_mse,split2_val_mee,split2_best_epoch,split3_tr_mse,split3_tr_mee,split3_val_mse,split3_val_mee,split3_best_epoch,split4_tr_mse,split4_tr_mee,split4_val_mse,split4_val_mee,split4_best_epoch,params
0,3246.116851952338,6394.22393012967,28.29139429508756,49.13395188103649,15.491351314314878,12.514021061816397,4.580357606560111,2.4054282305216326,16034.42654167172,126.47735255303408,32.67894339460021,7.731403017331576,0.0,70.67690008101803,2.3992860556536364,4.168078586764177,2.4917873966845923,126.0,35.3973595048697,7.31242826689042,27.87854753999966,6.961530776552206,13.0,88.23428404954059,3.8823100299596462,10.802498308221383,4.091389747290929,38.0,1.8491744545417497,1.3855945699000083,1.9286887419889698,1.6256770949412507,199.0,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.85, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [60, 30], ""lambd"": 0.0005, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.2, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": true, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 500, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
1,5.883744157455039,4.6147781322550685,2.581907047435268,1.2194561848391365,5.78584399689866,4.168448803915819,2.714605521814382,1.2183958562537862,3.388557083498926,2.1396692123659458,4.091304130462126,2.376115595248902,62.0,10.492557924715719,3.9884068108403117,10.287493590602748,4.046260035614798,73.0,2.0959789800601287,1.5857767909155882,1.6299191803360318,1.5127876527460682,204.0,1.096525519984841,1.136888138468039,1.687299070725803,1.392673271128843,285.0,12.345101279015582,4.058794284586454,11.233204012366592,4.2451910543333,24.0,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.85, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [60, 30], ""lambd"": 0.0005, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.2, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 200, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
2,4.634010954509317,3.252140958902567,2.288312553483391,0.9562507427150452,5.335320981644421,3.147218262916884,2.6368226549019727,0.8905563076892972,1.5464404128854548,1.317807538432934,2.507697026367303,1.7929375237657328,166.0,5.345098752166528,2.6303422371306078,6.0766460056411615,2.982893872228692,146.0,10.3457098552902,3.8635429645697976,10.941436058729394,4.108775800818144,58.0,1.4402920285784722,1.2747083540270283,2.279879265629326,1.653554692280481,184.0,4.492513723625928,2.3551616732565894,4.8709465518549235,2.6459513854168133,45.0,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.85, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [60, 30], ""lambd"": 0.0005, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.2, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 500, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
3,1.3330745762626406,0.16562934329932666,1.274748978649134,0.08310461598512539,1.8577873149586175,0.3282025041893416,1.4986728319616758,0.1304465671677094,1.1482821354759531,1.163095415895144,2.089407700927877,1.61240253950852,182.0,1.2181745075399426,1.2231561641109274,2.2133955727618875,1.5974347710931829,494.0,1.2425509951174587,1.2480558212863804,1.2749219066152022,1.2505694821254185,205.0,1.5805577464023488,1.387781294801187,1.9523982057643656,1.526573200087168,496.0,1.4758074967774988,1.3516561971520318,1.758813188723754,1.5063841669940892,493.0,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.85, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [60, 30], ""lambd"": 0.0005, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.1, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": true, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 200, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
4,7.039063972654377,11.390779670368548,2.444595245865874,2.3717272039704933,7.974264481765795,11.77031540813376,2.7254312874186435,2.324319851275747,2.2308169396338524,1.6681158347016556,2.505769673619916,1.8897298305321841,62.0,0.9262161586477177,1.0437059136139981,2.6439022973282724,1.6463406442338226,455.0,1.1854247997834462,1.204155813053229,1.478518169542784,1.3467743690077936,479.0,1.0510663388575632,1.138483405177805,1.7447711893113198,1.38674274344841,442.0,29.801795626349303,7.168515262782683,31.498361079026676,7.357568849871008,41.0,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.85, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [60, 30], ""lambd"": 0.0005, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.1, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": true, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 500, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
5,1.251484162948491,0.061238122457638544,1.2305407557120291,0.030055381386559714,1.863672279436734,0.3240700381190564,1.4979586890076706,0.11152534015382216,1.1476473644320846,1.1774088041104729,2.1565374828179484,1.6353973006538758,200.0,1.2439213710667612,1.2340617370952562,2.314219105812791,1.62004522020342,194.0,1.265320501694892,1.2431879798827914,1.4302373287145334,1.352284142065893,222.0,1.338739957752814,1.269493542496642,1.7234439338925578,1.4224193950951776,206.0,1.261791619795902,1.2285517149749836,1.6939235459458388,1.4596473870199873,216.0,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.85, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [60, 30], ""lambd"": 0.0005, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.1, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 200, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
6,1.0885203132166308,0.06587248214922249,1.1399287527641107,0.03886182949107138,1.8598398483997685,0.30233620330849376,1.4684450879546134,0.10604713513722253,1.0195208942663998,1.1002495348840846,2.1341304230652667,1.611327774087678,244.0,1.038880536726974,1.0983069426409584,2.1065820419531742,1.5175566278974382,286.0,1.047324663387203,1.1301442026380963,1.3285908100207775,1.2882640139285118,319.0,1.168104680988166,1.1858986569970618,2.0039464418498674,1.483366069204049,214.0,1.1687707907144114,1.1850444266603524,1.7259495251097559,1.44171095465539,217.0,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.85, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [60, 30], ""lambd"": 0.0005, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.1, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 500, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
7,1.687996435826546,0.06656883982259809,1.4507903408612113,0.030760599781107296,1.8555574499367473,0.28957615923034075,1.519272952822993,0.12199070973817837,1.6291831175920053,1.422749133292944,2.1072037051539403,1.670989199837392,159.0,1.5975831065855115,1.4081582466149594,2.1465566425006344,1.6129511269510357,155.0,1.7798946362952044,1.4908277828493255,1.3409241064279998,1.3185264451063856,156.0,1.7019141173126648,1.471351981204832,1.8964402622970915,1.471264682327437,155.0,1.7314072013473447,1.460864560343996,1.786662533304069,1.5226333098927136,140.0,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.85, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [60, 30], ""lambd"": 0.0005, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.01, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": true, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 200, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
8,1.6184137193115191,0.06868429432710833,1.412804571415751,0.031272389483354944,1.824380712914786,0.2919484324893775,1.5035372762821158,0.11686634565500244,1.5524580038399152,1.385781805711521,2.065881480807526,1.6509062179159268,306.0,1.5342576688549106,1.370794000843753,2.1643467061718957,1.6023230994985649,252.0,1.7236341404812539,1.4576505404228315,1.3326965915170046,1.3175736178614745,301.0,1.6346823877248682,1.431644309823759,1.8364376250824863,1.4589761949547282,270.0,1.647036395656647,1.4181522002768918,1.7225411609950185,1.487907251179884,257.0,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.85, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [60, 30], ""lambd"": 0.0005, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.01, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": true, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 500, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
9,1.6777831133198187,0.07702211514814328,1.4452806936134124,0.035737599006578635,1.8598439039342303,0.30070294404903275,1.515829462627041,0.11654144934601128,1.6064964202753917,1.3980677315937056,2.108588425641359,1.6502639853684444,151.0,1.5836082679873045,1.4097062036820462,2.2030468136574437,1.611404038203735,142.0,1.7977467763454635,1.4924538264953078,1.3437818260029386,1.3175606092449077,166.0,1.6885941233364383,1.4670739207559556,1.8622116896007435,1.4788862900570081,162.0,1.712469978654495,1.459101785540046,1.7815907647686664,1.5210323902611103,159.0,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.85, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [60, 30], ""lambd"": 0.0005, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.01, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 200, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
